model,architecture,architecture_kind,model_deployment_policy,context_tokens,batch_size,feasible,stages,resident_users_required,max_batch_per_stage,official_packed_weight_bytes_per_step,deployed_weight_bytes_per_step,kv_read_bytes_per_user_token,kv_write_bytes_per_user_token,tensor_operations_per_user_token,step_interval_s,per_user_token_latency_s,aggregate_tokens_s,per_user_tokens_s,deployed_weight_read_bytes_s,kv_read_bytes_s,kv_write_bytes_s,hbm_total_bytes_s,rom_array_bytes_s,sram_weight_bytes_s,sram_kv_bytes_s,tensor_operations_s,partial_tco_per_million_tokens,power_w,binding_constraint
DeepSeek-V4-Flash-0731,NVIDIA-B300-x2,gpu,official_packed,200000,1,True,1,1,254,11217572060.0,11217572060.0,317456384.0,50912.0,49965039616.0,0.0012816987246065468,0.0012816987246065468,780.2145549508742,780.2145549508742,8752112992422.261,247684091358.87384,39722283.42165891,8999836806064.557,0.0,0.0,0.0,38983451147100.24,1.0470684425712546,3625.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x4,gpu,official_packed,200000,1,True,1,1,629,11217572060.0,11217572060.0,317456384.0,50912.0,49965039616.0,0.0007840671928182649,0.000784067192818265,1275.4008956880116,1275.4008956880116,14306901452768.814,404884156495.47736,64933210.40126804,14711850542474.693,0.0,0.0,0.0,63725456279333.38,1.281068629770942,7250.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x8,gpu,official_packed,200000,1,True,1,1,1380,11217572060.0,11217572060.0,317456384.0,50912.0,49965039616.0,0.0006058090863578313,0.0006058090863578313,1650.6850466903252,1650.6850466903252,18516678459613.188,524020506045.1818,84039677.09709783,19040783005335.465,0.0,0.0,0.0,82476543751420.9,1.9796339478856306,14500.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x16,gpu,official_packed,200000,1,True,1,1,2880,11217572060.0,11217572060.0,317456384.0,50912.0,49965039616.0,0.00068922821601825,0.00068922821601825,1450.8982319051213,1450.8982319051213,16275555468122.291,460596906252.59326,73868130.78275354,16736226242505.668,0.0,0.0,0.0,72494187635923.73,4.504453977319388,29000.0,collective_floor_C6
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-conservative,rom,official_packed,200000,1,True,2,2,537,11217572060.0,11217572060.0,317456384.0,50912.0,49965039616.0,0.0003051111081769373,0.0006105541363538746,3277.494569027913,1637.8564003707022,36765531504329.26,1040461574463.2396,166863803.4983491,1040628438266.7379,36765531504329.26,0.0,0.0,163760145982704.5,1.2698171865132504,30000.0,collective_floor_C6
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-central,rom,official_packed,200000,1,True,1,1,938,11217572060.0,11217572060.0,317456384.0,50912.0,49965039616.0,7.918101646978437e-05,7.918101646978437e-05,12629.289753833888,12629.289753833888,141669967880251.28,4009248657740.356,642982399.9471909,4009891640140.303,141669967880251.28,0.0,0.0,631022962872253.1,0.20957379462998396,15000.0,collective_floor_C6
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-aggressive,rom,official_packed,200000,1,True,1,1,1313,11217572060.0,11217572060.0,317456384.0,50912.0,49965039616.0,2.359954957523863e-05,2.359954957523863e-05,42373.690091493554,42373.690091493554,475329922049436.94,13451798433182.172,2157329309.93812,13453955762492.11,475329922049436.94,0.0,0.0,2117203104097582.0,0.06246253681181944,15000.0,collective_floor_C6
DeepSeek-V4-Flash-0731,NVIDIA-B300-x1,gpu,official_packed,200000,8,True,1,8,66,33202065409.85159,33202065409.85159,317456384.0,50912.0,49965039616.0,0.00797776389321663,0.00797776389321663,1002.7872605758961,125.34840757198701,4161826027225.849,318341217663.68976,51053905.01044002,4480218298794.549,0.0,0.0,0.0,50104305201094.766,0.40733367437011136,1812.5,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x2,gpu,official_packed,200000,8,True,1,8,254,33202065409.85159,33202065409.85159,317456384.0,50912.0,49965039616.0,0.004109950520726106,0.004109950520726106,1946.4954528422495,243.3119316052812,8078458668155.882,617927407931.743,99099976.49510461,8696485176064.12,0.0,0.0,0.0,97256722413626.86,0.4196968648094981,3625.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x4,gpu,official_packed,200000,8,True,1,8,629,33202065409.85159,33202065409.85159,317456384.0,50912.0,49965039616.0,0.002166102233069216,0.002166102233069216,3693.2698179552485,461.65872724440607,15328023258997.604,1172452081544.4114,188031752.97173762,16500663372294.986,0.0,0.0,0.0,184534372766711.1,0.442392827598027,7250.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x8,gpu,official_packed,200000,8,True,1,8,1380,33202065409.85159,33202065409.85159,317456384.0,50912.0,49965039616.0,0.0012468032187638038,0.0012468032187638038,6416.409485958771,802.0511857448464,26629755931149.418,2036930153675.7703,326672239.749133,28667012757064.938,0.0,0.0,0.0,320596154158408.2,0.5092804882304144,14500.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x16,gpu,official_packed,200000,8,True,1,8,2880,33202065409.85159,33202065409.85159,317456384.0,50912.0,49965039616.0,0.000993765362605815,0.000993765362605815,8050.190015702192,1006.273751962774,33410366932884.797,2555584212897.721,409851274.07943,35966360997056.59,0.0,0.0,0.0,402228063050887.7,0.8118447264776296,29000.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-conservative,rom,official_packed,200000,8,True,2,16,537,33202065409.85159,33202065409.85159,317456384.0,50912.0,49965039616.0,0.0004473997055238998,0.0008951313310477996,17881.10251577411,1117.1545060649883,74211191916124.22,5676470146590.952,910362691.2830914,5677380509282.235,74211191916124.22,0.0,0.0,893429995578410.6,0.23274957060304674,30000.0,collective_floor_C6
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-central,rom,official_packed,200000,8,True,1,8,938,33202065409.85159,33202065409.85159,317456384.0,50912.0,49965039616.0,0.0002128260013634173,0.00021282600136341733,37589.39203269324,4698.674004086655,156005681623254.4,11932992471457.207,1913751127.1684783,11934906222584.375,156005681623254.4,0.0,0.0,1878155462054872.5,0.07041263596097876,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-aggressive,rom,official_packed,200000,8,True,1,8,1313,33202065409.85159,33202065409.85159,317456384.0,50912.0,49965039616.0,9.385612037943796e-05,9.385612037943796e-05,85236.84942077196,10654.606177596495,353754931224767.6,27058982000670.76,4339578477.710342,27063321579148.473,353754931224767.6,0.0,0.0,4258862558051898.0,0.031051924081881132,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,NVIDIA-B300-x1,gpu,official_packed,200000,32,True,1,32,66,86037911455.85335,86037911455.85335,317456384.0,50912.0,49965039616.0,0.021981471202287144,0.021981471202287144,1455.771531646637,45.492860363957405,3914110691867.6675,462143966366.6829,74116240.21919358,4376328774474.5693,0.0,0.0,0.0,72737682250569.22,0.2805859371352694,1812.5,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x2,gpu,official_packed,200000,32,True,1,32,254,86037911455.85335,86037911455.85335,317456384.0,50912.0,49965039616.0,0.011171480485849454,0.011171480485849454,2864.4368166361965,89.51365051988114,7701567537519.734,909333754005.798,145834207.20858204,8611047125732.741,0.0,0.0,0.0,143121699020756.47,0.28520022999955497,3625.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x4,gpu,official_packed,200000,32,True,1,32,629,86037911455.85335,86037911455.85335,317456384.0,50912.0,49965039616.0,0.005726700920571786,0.005726700920571785,5587.859475085866,174.6206085964333,15023992460787.15,1773901663260.897,284489101.5955716,16798178613149.643,0.0,0.0,0.0,279197620041306.25,0.2923974887222026,7250.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x8,gpu,official_packed,200000,32,True,1,32,1380,86037911455.85335,86037911455.85335,317456384.0,50912.0,49965039616.0,0.0030548994025701008,0.0030548994025701008,10474.976679454077,327.3430212329399,28163909876531.207,3325348219143.8184,533302012.70436597,31489791397687.73,0.0,0.0,0.0,523382624765599.1,0.31195794088065215,14500.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x16,gpu,official_packed,200000,32,True,1,32,2880,86037911455.85335,86037911455.85335,317456384.0,50912.0,49965039616.0,0.0019731010304903374,0.0019731010304903374,16218.12543073258,506.8164197103931,43605426243415.414,5148547454498.808,825697201.9294571,48754799395116.15,0.0,0.0,0.0,810339279643810.4,0.40297532161184424,29000.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-conservative,rom,official_packed,200000,32,True,2,64,537,86037911455.85335,86037911455.85335,317456384.0,50912.0,49965039616.0,0.0009708686035238522,0.0019420691270477044,32960.17595362876,514.9147298995379,88619521883364.3,10463418274242.736,1678068478.1511474,10465096342720.887,88619521883364.3,0.0,0.0,1646856497273391.5,0.12626810422100573,30000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-central,rom,official_packed,200000,32,True,1,32,938,86037911455.85335,86037911455.85335,317456384.0,50912.0,49965039616.0,0.000671051480201144,0.000671051480201144,47686.356329037786,1490.1986352824308,128213578234063.28,15138338246351.85,2427807773.4239717,15140766054125.273,128213578234063.28,0.0,0.0,2382650683123065.5,0.05550367822044815,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-aggressive,rom,official_packed,200000,32,True,1,32,1313,86037911455.85335,86037911455.85335,317456384.0,50912.0,49965039616.0,0.0003347357917081214,0.0003347357917081214,95597.7842605578,2987.4307581424314,257032303049551.34,30348126909768.793,4867074392.273519,30352993984161.066,257032303049551.34,0.0,0.0,4776547077780592.0,0.027686501289387735,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,NVIDIA-B300-x1,gpu,official_packed,200000,64,True,1,64,66,122681219131.22423,122681219131.22423,317456384.0,50912.0,49965039616.0,0.032681828577258105,0.032681828577258105,1958.274759587194,30.598043118549906,3753805232813.4683,621666824057.0199,99699684.56010322,4375571756555.0483,0.0,0.0,0.0,97845275941787.03,0.2085861636433612,1812.5,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x2,gpu,official_packed,200000,64,True,1,64,254,122681219131.22423,122681219131.22423,317456384.0,50912.0,49965039616.0,0.016601227587452583,0.016601227587452583,3855.1365953426243,60.236509302228505,7389888397406.722,1223837723383.5408,196272714.3420837,8613922393504.6045,0.0,0.0,0.0,192622052711385.6,0.21190897357846572,3625.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x4,gpu,official_packed,200000,64,True,1,64,629,122681219131.22423,122681219131.22423,317456384.0,50912.0,49965039616.0,0.008481358678432173,0.008481358678432173,7545.960786064853,117.90563728226333,14464807324231.988,2395513424949.946,384179955.5401338,16860704929137.475,0.0,0.0,0.0,377034229616512.9,0.21652326644275127,7250.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x8,gpu,official_packed,200000,64,True,1,64,1380,122681219131.22423,122681219131.22423,317456384.0,50912.0,49965039616.0,0.004472012459224754,0.004472012459224754,14311.230253391272,223.61297270923862,27433112105526.566,4543191406832.997,728613354.6606565,31977032125714.227,0.0,0.0,0.0,715061186564392.6,0.2283348180301271,14500.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x16,gpu,official_packed,200000,64,True,1,64,2880,122681219131.22423,122681219131.22423,317456384.0,50912.0,49965039616.0,0.0028107842742212527,0.0028107842742212527,22769.44573333777,355.77258958340263,43646615023564.52,7228305908189.637,1159238021.1756926,50876080169775.336,0.0,0.0,0.0,1137676258100583.8,0.2870295741025336,29000.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-conservative,rom,official_packed,200000,64,True,2,128,537,122681219131.22423,122681219131.22423,317456384.0,50912.0,49965039616.0,0.0016699892395680297,0.0033403103991360597,38323.60022664257,299.37337567749415,73462281207846.44,12166071549811.531,1951131134.7388265,12168022680946.27,73462281207846.44,0.0,0.0,1914840203551942.8,0.1085967630348619,30000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-central,rom,official_packed,200000,64,True,1,64,938,122681219131.22423,122681219131.22423,317456384.0,50912.0,49965039616.0,0.0012819858805124807,0.0012819858805124807,49922.546708873,780.0397923261406,95696232693437.9,15848231158269.924,2541656698.0421424,15850772814967.967,95696232693437.9,0.0,0.0,2494382024040450.0,0.05301749112735308,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-aggressive,rom,official_packed,200000,64,True,1,64,1313,122681219131.22423,122681219131.22423,317456384.0,50912.0,49965039616.0,0.0006559086868130325,0.0006559086868130325,97574.55768876449,1524.602463886945,187040088960118.7,30975666254274.57,4967715881.050378,30980633970155.62,187040088960118.7,0.0,0.0,4875316640432795.0,0.027125597490638833,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,NVIDIA-B300-x1,gpu,official_packed,1000000,1,True,1,1,13,11217572060.0,11217572060.0,1520656384.0,50912.0,135161839616.0,0.002587075582551307,0.002587075582551307,386.53683206805493,386.53683206805493,4336004767567.5254,587789701335.4237,19679363.194248814,4923814148266.144,0.0,0.0,0.0,52245029301659.164,1.0567402264786032,1812.5,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x2,gpu,official_packed,1000000,1,True,1,1,51,11217572060.0,11217572060.0,1520656384.0,50912.0,135161839616.0,0.0014036560010427023,0.0014036560010427023,712.4252660603115,712.4252660603115,7991681759396.217,1083354028957.5112,36270995.14566258,9075072059348.873,0.0,0.0,0.0,96292709549629.95,1.1466999808154994,3625.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x4,gpu,official_packed,1000000,1,True,1,1,126,11217572060.0,11217572060.0,1520656384.0,50912.0,135161839616.0,0.0008450458310363426,0.0008450458310363425,1183.367769264805,1183.367769264805,13274513225209.402,1799495752952.3647,60247619.86880975,15074069225781.637,0.0,0.0,0.0,159946164636113.28,1.3807001680151865,7250.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x8,gpu,official_packed,1000000,1,True,1,1,276,11217572060.0,11217572060.0,1520656384.0,50912.0,135161839616.0,0.0006362984054668701,0.0006362984054668701,1571.589668319649,1571.589668319649,17629420353127.164,2389847862158.717,80012773.19348997,20019348228059.074,0.0,0.0,0.0,212418950691583.03,2.079265486129876,14500.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x16,gpu,official_packed,1000000,1,True,1,1,578,11217572060.0,11217572060.0,1520656384.0,50912.0,135161839616.0,0.0007044728755727694,0.0007044728755727694,1419.5010690609674,1419.5010690609674,15923355531438.438,2158573362762.385,72269638.42803198,18082001163839.25,0.0,0.0,0.0,191862375831159.03,4.604085515563632,29000.0,collective_floor_C6
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-conservative,rom,official_packed,1000000,1,True,2,2,107,11217572060.0,11217572060.0,1520656384.0,50912.0,135161839616.0,0.0003748052976961291,0.0007499425153922582,2668.051935623235,1333.435536024983,29929064847676.117,4057190208749.0293,135835860.14645013,4057326044609.176,29929064847676.117,0.0,0.0,360618807809866.0,1.5598717839363636,30000.0,collective_floor_C6
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-central,rom,official_packed,1000000,1,True,1,1,188,11217572060.0,11217572060.0,1520656384.0,50912.0,135161839616.0,0.0001387054443906592,0.0001387054443906592,7209.522339898452,7209.522339898452,80873336365990.7,10963206171757.2,367051201.36890996,10963573222958.568,80873336365990.7,0.0,0.0,974452302213323.6,0.36712115621654695,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-aggressive,rom,official_packed,1000000,1,True,1,1,263,11217572060.0,11217572060.0,1520656384.0,50912.0,135161839616.0,5.6767664237411026e-05,5.6767664237411026e-05,17615.66225127473,17615.66225127473,197604960688296.12,26787369260788.73,896848596.5368991,26788266109385.266,197604960688296.12,0.0,0.0,2380965315936420.5,0.15025084719713078,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,NVIDIA-B300-x1,gpu,official_packed,1000000,8,True,1,8,13,33202065409.85159,33202065409.85159,1520656384.0,50912.0,135161839616.0,0.009929080316195115,0.009929080316195115,805.7140989132063,100.71426236415078,3343921526719.4883,1225214288191.1746,41020516.20386916,4569176835426.867,0.0,0.0,0.0,108901799813656.75,0.5069652126143563,1812.5,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x2,gpu,official_packed,1000000,8,True,1,8,51,33202065409.85159,33202065409.85159,1520656384.0,50912.0,135161839616.0,0.005085608732215348,0.005085608732215348,1573.0663567024178,196.63329458780223,6528631508658.826,2392093397775.153,80087954.3524335,8920804994388.332,0.0,0.0,0.0,212618542609937.66,0.5193284030537431,3625.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x4,gpu,official_packed,1000000,8,True,1,8,126,33202065409.85159,33202065409.85159,1520656384.0,50912.0,135161839616.0,0.0026539313388138377,0.0026539313388138377,3014.395995480261,376.7994994350326,12510521626641.291,4583860514431.094,153468928.92189103,17094535610001.307,0.0,0.0,0.0,407431308080215.7,0.5420243658422721,7250.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x8,gpu,official_packed,1000000,8,True,1,8,276,33202065409.85159,33202065409.85159,1520656384.0,50912.0,135161839616.0,0.0014907177716361145,0.0014907177716361145,5366.542314189843,670.8177892737303,22272536117558.438,8160666830078.918,273221402.3000333,30433476169039.656,0.0,0.0,0.0,725351731563005.0,0.6089120264746594,14500.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,NVIDIA-B300-x16,gpu,official_packed,1000000,8,True,1,8,578,33202065409.85159,33202065409.85159,1520656384.0,50912.0,135161839616.0,0.0011157226390419704,0.0011157226390419704,7170.240810806979,896.2801013508724,29758350550600.08,10903472463770.969,365051300.15980494,40662188065671.2,0.0,0.0,0.0,969142938478390.8,0.9114762647218745,29000.0,gpu_weight_memory_C3
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-conservative,rom,official_packed,1000000,8,True,2,16,107,33202065409.85159,33202065409.85159,1520656384.0,50912.0,135161839616.0,0.0010536419551912342,0.0021076158303824683,7592.712078884533,474.46977081137715,31511715385161.816,11545906094629.678,386560157.36016935,11546292654787.037,31511715385161.816,0.0,0.0,1026244932256657.2,0.5481333796430363,30000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-central,rom,official_packed,1000000,8,True,1,8,188,33202065409.85159,33202065409.85159,1520656384.0,50912.0,135161839616.0,0.0006890214247304161,0.0006890214247304161,11610.669440547585,1451.333680068448,48187275777153.23,17655838607282.395,591122402.5571586,17656429729684.953,48187275777153.23,0.0,0.0,1569319440757685.0,0.22795999754754165,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,ROM-wafer-N4-class-HBM3e-aggressive,rom,official_packed,1000000,8,True,1,8,263,33202065409.85159,33202065409.85159,1520656384.0,50912.0,135161839616.0,0.00035920103767681714,0.00035920103767681714,22271.650582473583,2783.956322809198,92433099928080.89,33867527640455.773,1133894274.454895,33868661534730.227,92433099928080.89,0.0,0.0,3010277264011887.5,0.11884023446719245,15000.0,kv_beachfront_C8
DeepSeek-V4-Flash-0731,NVIDIA-B300-x1,gpu,official_packed,1000000,32,False,1,32,13,86037911455.85335,86037911455.85335,1520656384.0,50912.0,135161839616.0,0.02978673689420109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1812.5,capacity_C7_C8_C9
DeepSeek-V4-Flash-0731,NVIDIA-B300-x2,gpu,official_packed,1000000,32,True,1,32,51,86037911455.85335,86037911455.85335,1520656384.0,50912.0,135161839616.0,0.015074113331806426,0.015074113331806424,2122.8445942807066,66.33889357127208,5707659851164.386,3228117184532.846,108078263.98401934,8935885113961.215,0.0,0.0,0.0,286927580581861.44,0.38483176824379994,3625.0,gpu_weight_memory_C3
